1  5358.44	2.215528e+00	1.203727e-01	6.691618e+01	2.169109e+00	9.601066e-01	7.019690e-02	6.508259e-03	1.001290e+02	9.313217e+00	2.477478e-01	8.146410e-01	
2  5359.5	2.221493e+00	1.191645e-01	6.732180e+01	2.203324e+00	9.637044e-01	8.021893e-02	5.486308e-03	1.000894e+02	1.019797e+01	2.477734e-01	8.191531e-01	
3  5358.18	2.209517e+00	1.199765e-01	6.698763e+01	2.131106e+00	9.619144e-01	6.010955e-02	8.749099e-04	1.003148e+02	8.341782e+00	2.477219e-01	8.151195e-01	
4  5358.63	2.221099e+00	1.192066e-01	6.744067e+01	2.149861e+00	9.625930e-01	6.286596e-02	2.979328e-03	1.004836e+02	8.571304e+00	2.477717e-01	8.129952e-01	
8  5358.8	2.221099e+00	1.192066e-01	6.744067e+01	2.149861e+00	9.625930e-01	6.286596e-02	2.979328e-03	1.004968e+02	8.571304e+00	2.477717e-01	8.129952e-01	
3  5358.72	2.221099e+00	1.192066e-01	6.744067e+01	2.149861e+00	9.625930e-01	6.286596e-02	2.979328e-03	1.003317e+02	8.571304e+00	2.477717e-01	8.129952e-01	
1  5358.23	2.221099e+00	1.192066e-01	6.744067e+01	2.149861e+00	9.625930e-01	6.286596e-02	2.979328e-03	1.003905e+02	8.571304e+00	2.477717e-01	8.129952e-01	
1  5360.72	2.194351e+00	1.216196e-01	6.633951e+01	2.093901e+00	9.552003e-01	4.563846e-02	4.163310e-03	1.005396e+02	6.890244e+00	2.476566e-01	8.072198e-01	
1  5361.67	2.205433e+00	1.212260e-01	6.667681e+01	2.161340e+00	9.526502e-01	6.420906e-02	4.303862e-03	1.002085e+02	8.780472e+00	2.477044e-01	8.177356e-01	
4  5361.78	2.222861e+00	1.210302e-01	6.692318e+01	2.159878e+00	9.532629e-01	6.737400e-02	3.203689e-03	9.987416e+01	9.038773e+00	2.477792e-01	8.179920e-01	
1  5361.96	2.230766e+00	1.207981e-01	6.705406e+01	2.144618e+00	9.536722e-01	6.368824e-02	4.550426e-04	9.989653e+01	8.657639e+00	2.478130e-01	8.181199e-01	
1  5362.12	2.230766e+00	1.207981e-01	6.705406e+01	2.144618e+00	9.536722e-01	6.368824e-02	4.550426e-04	9.988209e+01	8.657639e+00	2.478130e-01	8.181199e-01	
2  5361.67	2.230766e+00	1.207981e-01	6.705406e+01	2.144618e+00	9.536722e-01	6.368824e-02	4.550426e-04	9.995457e+01	8.657639e+00	2.478130e-01	8.181199e-01	
11  5362.04	2.230766e+00	1.207981e-01	6.705406e+01	2.144618e+00	9.536722e-01	6.368824e-02	4.550426e-04	1.000230e+02	8.657639e+00	2.478130e-01	8.181199e-01	
5  5361.75	2.230766e+00	1.207981e-01	6.705406e+01	2.144618e+00	9.536722e-01	6.368824e-02	4.550426e-04	9.992433e+01	8.657639e+00	2.478130e-01	8.181199e-01	
3  5360.45	2.231295e+00	1.210231e-01	6.705131e+01	2.141485e+00	9.550724e-01	6.068817e-02	1.031980e-03	1.001190e+02	8.365646e+00	2.478153e-01	8.180223e-01	
1  5360.47	2.231295e+00	1.210231e-01	6.705131e+01	2.141485e+00	9.550724e-01	6.068817e-02	1.031980e-03	1.001146e+02	8.365646e+00	2.478153e-01	8.180223e-01	
4  5360.63	2.231295e+00	1.210231e-01	6.705131e+01	2.141485e+00	9.550724e-01	6.068817e-02	1.031980e-03	1.000911e+02	8.365646e+00	2.478153e-01	8.180223e-01	
6  5360.52	2.236109e+00	1.219121e-01	6.664280e+01	2.087271e+00	9.544253e-01	4.952919e-02	7.170831e-04	9.991475e+01	7.226456e+00	2.478359e-01	8.101155e-01	
2  5361.48	2.236109e+00	1.219121e-01	6.664280e+01	2.087271e+00	9.544253e-01	4.952919e-02	7.170831e-04	9.980632e+01	7.226456e+00	2.478359e-01	8.101155e-01	
1  5363.44	2.236109e+00	1.219121e-01	6.664280e+01	2.087271e+00	9.544253e-01	4.952919e-02	7.170831e-04	9.972697e+01	7.226456e+00	2.478359e-01	8.101155e-01	
8  5360.58	2.236109e+00	1.219121e-01	6.664280e+01	2.087271e+00	9.544253e-01	4.952919e-02	7.170831e-04	9.993987e+01	7.226456e+00	2.478359e-01	8.101155e-01	
3  5362.46	2.236109e+00	1.219121e-01	6.664280e+01	2.087271e+00	9.544253e-01	4.952919e-02	7.170831e-04	1.000663e+02	7.226456e+00	2.478359e-01	8.101155e-01	
10  5361.99	2.236109e+00	1.219121e-01	6.664280e+01	2.087271e+00	9.544253e-01	4.952919e-02	7.170831e-04	1.000465e+02	7.226456e+00	2.478359e-01	8.101155e-01	
1  5361.73	2.236109e+00	1.219121e-01	6.664280e+01	2.087271e+00	9.544253e-01	4.952919e-02	7.170831e-04	1.000344e+02	7.226456e+00	2.478359e-01	8.101155e-01	
1  5360.64	2.236109e+00	1.219121e-01	6.664280e+01	2.087271e+00	9.544253e-01	4.952919e-02	7.170831e-04	9.987560e+01	7.226456e+00	2.478359e-01	8.101155e-01	
1  5359.73	2.243274e+00	1.207466e-01	6.708522e+01	2.085241e+00	9.618710e-01	5.134532e-02	5.392577e-03	9.987979e+01	7.385086e+00	2.478664e-01	8.011370e-01	
2  5360.99	2.226858e+00	1.203547e-01	6.702961e+01	2.007967e+00	9.611466e-01	3.291994e-02	9.165871e-04	9.998963e+01	5.355881e+00	2.477963e-01	7.915393e-01	
1  5358.17	2.235029e+00	1.204379e-01	6.720588e+01	2.063567e+00	9.608110e-01	4.595017e-02	1.132142e-03	9.991182e+01	6.826370e+00	2.478313e-01	8.023190e-01	
3  5358.89	2.239433e+00	1.212981e-01	6.701528e+01	2.066963e+00	9.627408e-01	4.416307e-02	1.714737e-03	1.000865e+02	6.634750e+00	2.478500e-01	8.055261e-01	
3  5359.43	2.239433e+00	1.212981e-01	6.701528e+01	2.066963e+00	9.627408e-01	4.416307e-02	1.714737e-03	1.001562e+02	6.634750e+00	2.478500e-01	8.055261e-01	
2  5359.09	2.239433e+00	1.212981e-01	6.701528e+01	2.066963e+00	9.627408e-01	4.416307e-02	1.714737e-03	1.000245e+02	6.634750e+00	2.478500e-01	8.055261e-01	
8  5358.59	2.235439e+00	1.209612e-01	6.696932e+01	2.079626e+00	9.626360e-01	4.869878e-02	3.593590e-03	9.994372e+01	7.126083e+00	2.478330e-01	8.039493e-01	
1  5358.43	2.235439e+00	1.209612e-01	6.696932e+01	2.079626e+00	9.626360e-01	4.869878e-02	3.593590e-03	9.996654e+01	7.126083e+00	2.478330e-01	8.039493e-01	
2  5359.01	2.235439e+00	1.209612e-01	6.696932e+01	2.079626e+00	9.626360e-01	4.869878e-02	3.593590e-03	1.000866e+02	7.126083e+00	2.478330e-01	8.039493e-01	
3  5359.5	2.245388e+00	1.200850e-01	6.732469e+01	2.101223e+00	9.671053e-01	5.628822e-02	3.152642e-03	9.997933e+01	7.875717e+00	2.478754e-01	8.067410e-01	
3  5359.17	2.231184e+00	1.196407e-01	6.728399e+01	2.091725e+00	9.638047e-01	5.039849e-02	2.666567e-03	1.003349e+02	7.294540e+00	2.478148e-01	8.035291e-01	
1  5359.52	2.231184e+00	1.196407e-01	6.728399e+01	2.091725e+00	9.638047e-01	5.039849e-02	2.666567e-03	1.001712e+02	7.294540e+00	2.478148e-01	8.035291e-01	
15  5358.81	2.231184e+00	1.196407e-01	6.728399e+01	2.091725e+00	9.638047e-01	5.039849e-02	2.666567e-03	1.002450e+02	7.294540e+00	2.478148e-01	8.035291e-01	
1  5358.11	2.221101e+00	1.198584e-01	6.727830e+01	2.081102e+00	9.608871e-01	4.780242e-02	2.690127e-03	1.001778e+02	7.045364e+00	2.477717e-01	8.021347e-01	
1  5358.66	2.203019e+00	1.191194e-01	6.740707e+01	2.075672e+00	9.666936e-01	4.855110e-02	2.861830e-03	1.001824e+02	7.152054e+00	2.476940e-01	8.009560e-01	
4  5356.86	2.216419e+00	1.197387e-01	6.728287e+01	2.082327e+00	9.630349e-01	4.852845e-02	1.426110e-04	1.001882e+02	7.130997e+00	2.477516e-01	8.064956e-01	
2  5357.29	2.216419e+00	1.197387e-01	6.728287e+01	2.082327e+00	9.630349e-01	4.852845e-02	1.426110e-04	1.001354e+02	7.130997e+00	2.477516e-01	8.064956e-01	
1  5357.44	2.216419e+00	1.197387e-01	6.728287e+01	2.082327e+00	9.630349e-01	4.852845e-02	1.426110e-04	1.002956e+02	7.130997e+00	2.477516e-01	8.064956e-01	
1  5357.04	2.216419e+00	1.197387e-01	6.728287e+01	2.082327e+00	9.630349e-01	4.852845e-02	1.426110e-04	1.002604e+02	7.130997e+00	2.477516e-01	8.064956e-01	
7  5358.62	2.201096e+00	1.194519e-01	6.711814e+01	2.084433e+00	9.596723e-01	5.017031e-02	8.517740e-04	1.001852e+02	7.332443e+00	2.476857e-01	8.041785e-01	
3  5358.51	2.201096e+00	1.194519e-01	6.711814e+01	2.084433e+00	9.596723e-01	5.017031e-02	8.517740e-04	1.001671e+02	7.332443e+00	2.476857e-01	8.041785e-01	
10  5359.41	2.201096e+00	1.194519e-01	6.711814e+01	2.084433e+00	9.596723e-01	5.017031e-02	8.517740e-04	1.002484e+02	7.332443e+00	2.476857e-01	8.041785e-01	
10  5358.54	2.201096e+00	1.194519e-01	6.711814e+01	2.084433e+00	9.596723e-01	5.017031e-02	8.517740e-04	1.001737e+02	7.332443e+00	2.476857e-01	8.041785e-01	
1  5358.56	2.201096e+00	1.194519e-01	6.711814e+01	2.084433e+00	9.596723e-01	5.017031e-02	8.517740e-04	1.001062e+02	7.332443e+00	2.476857e-01	8.041785e-01	
3  5358.48	2.201096e+00	1.194519e-01	6.711814e+01	2.084433e+00	9.596723e-01	5.017031e-02	8.517740e-04	1.001583e+02	7.332443e+00	2.476857e-01	8.041785e-01	
6  5358.61	2.201754e+00	1.199988e-01	6.684712e+01	2.108986e+00	9.591313e-01	5.539679e-02	1.679309e-03	1.001678e+02	7.883438e+00	2.476885e-01	8.090771e-01	
1  5358.71	2.201754e+00	1.199988e-01	6.684712e+01	2.108986e+00	9.591313e-01	5.539679e-02	1.679309e-03	1.001198e+02	7.883438e+00	2.476885e-01	8.090771e-01	
2  5358.7	2.201754e+00	1.199988e-01	6.684712e+01	2.108986e+00	9.591313e-01	5.539679e-02	1.679309e-03	1.001911e+02	7.883438e+00	2.476885e-01	8.090771e-01	
9  5358.62	2.201754e+00	1.199988e-01	6.684712e+01	2.108986e+00	9.591313e-01	5.539679e-02	1.679309e-03	1.001410e+02	7.883438e+00	2.476885e-01	8.090771e-01	
1  5358.65	2.201754e+00	1.199988e-01	6.684712e+01	2.108986e+00	9.591313e-01	5.539679e-02	1.679309e-03	1.001796e+02	7.883438e+00	2.476885e-01	8.090771e-01	
1  5358.67	2.201754e+00	1.199988e-01	6.684712e+01	2.108986e+00	9.591313e-01	5.539679e-02	1.679309e-03	1.001273e+02	7.883438e+00	2.476885e-01	8.090771e-01	
2  5359.87	2.201754e+00	1.199988e-01	6.684712e+01	2.108986e+00	9.591313e-01	5.539679e-02	1.679309e-03	1.000333e+02	7.883438e+00	2.476885e-01	8.090771e-01	
7  5361.87	2.194213e+00	1.218162e-01	6.620882e+01	2.084035e+00	9.544833e-01	4.301100e-02	1.602075e-03	1.004175e+02	6.601059e+00	2.476560e-01	8.092708e-01	
1  5361.2	2.194213e+00	1.218162e-01	6.620882e+01	2.084035e+00	9.544833e-01	4.301100e-02	1.602075e-03	1.005638e+02	6.601059e+00	2.476560e-01	8.092708e-01	
1  5361.17	2.194213e+00	1.218162e-01	6.620882e+01	2.084035e+00	9.544833e-01	4.301100e-02	1.602075e-03	1.005589e+02	6.601059e+00	2.476560e-01	8.092708e-01	
3  5361.98	2.194213e+00	1.218162e-01	6.620882e+01	2.084035e+00	9.544833e-01	4.301100e-02	1.602075e-03	1.004112e+02	6.601059e+00	2.476560e-01	8.092708e-01	
7  5361.75	2.197841e+00	1.221038e-01	6.603828e+01	2.065205e+00	9.520117e-01	4.202552e-02	5.358510e-03	1.000681e+02	6.485947e+00	2.476717e-01	7.998943e-01	
1  5361.25	2.197841e+00	1.221038e-01	6.603828e+01	2.065205e+00	9.520117e-01	4.202552e-02	5.358510e-03	1.001229e+02	6.485947e+00	2.476717e-01	7.998943e-01	
2  5361.35	2.197841e+00	1.221038e-01	6.603828e+01	2.065205e+00	9.520117e-01	4.202552e-02	5.358510e-03	1.001955e+02	6.485947e+00	2.476717e-01	7.998943e-01	
1  5359.93	2.203771e+00	1.204335e-01	6.665716e+01	2.112341e+00	9.568680e-01	5.763336e-02	5.295936e-03	9.996679e+01	8.113663e+00	2.476972e-01	8.049559e-01	
2  5359.76	2.202602e+00	1.196152e-01	6.691735e+01	2.182256e+00	9.647765e-01	7.557492e-02	1.002197e-02	1.000108e+02	9.837189e+00	2.476922e-01	8.110246e-01	
