3  5363.72	2.247936e+00	1.193319e-01	6.753315e+01	2.260684e+00	9.681989e-01	9.345363e-02	1.611935e-03	1.000815e+02	1.128171e+01	2.478862e-01	8.364855e-01	
2  5361.97	2.236483e+00	1.200175e-01	6.724950e+01	2.176290e+00	9.707240e-01	6.919705e-02	2.708235e-03	1.005159e+02	9.155991e+00	2.478375e-01	8.228687e-01	
2  5358.14	2.220941e+00	1.194421e-01	6.732926e+01	2.197230e+00	9.644340e-01	7.604958e-02	6.434615e-03	1.003066e+02	9.825607e+00	2.477710e-01	8.181308e-01	
2  5357.66	2.220941e+00	1.194421e-01	6.732926e+01	2.197230e+00	9.644340e-01	7.604958e-02	6.434615e-03	1.002691e+02	9.825607e+00	2.477710e-01	8.181308e-01	
7  5359.6	2.220941e+00	1.194421e-01	6.732926e+01	2.197230e+00	9.644340e-01	7.604958e-02	6.434615e-03	1.000472e+02	9.825607e+00	2.477710e-01	8.181308e-01	
2  5358.65	2.213164e+00	1.194498e-01	6.732553e+01	2.192165e+00	9.654969e-01	7.626057e-02	6.416990e-03	9.994163e+01	9.867722e+00	2.477376e-01	8.180739e-01	
2  5356.62	2.213164e+00	1.194498e-01	6.732553e+01	2.192165e+00	9.654969e-01	7.626057e-02	6.416990e-03	1.000850e+02	9.867722e+00	2.477376e-01	8.180739e-01	
5  5356.94	2.213164e+00	1.194498e-01	6.732553e+01	2.192165e+00	9.654969e-01	7.626057e-02	6.416990e-03	1.001614e+02	9.867722e+00	2.477376e-01	8.180739e-01	
6  5356.82	2.214589e+00	1.197000e-01	6.736613e+01	2.172540e+00	9.673005e-01	7.092367e-02	3.551023e-03	1.002118e+02	9.372879e+00	2.477437e-01	8.202518e-01	
5  5357.23	2.214589e+00	1.197000e-01	6.736613e+01	2.172540e+00	9.673005e-01	7.092367e-02	3.551023e-03	1.000551e+02	9.372879e+00	2.477437e-01	8.202518e-01	
1  5357.93	2.231700e+00	1.187757e-01	6.793557e+01	2.224819e+00	9.696362e-01	8.636136e-02	6.447289e-03	9.980524e+01	1.070755e+01	2.478170e-01	8.228844e-01	
3  5358.44	2.221551e+00	1.195680e-01	6.761869e+01	2.219235e+00	9.668586e-01	8.347135e-02	5.939106e-03	9.985340e+01	1.050119e+01	2.477736e-01	8.250179e-01	
2  5358.88	2.221551e+00	1.195680e-01	6.761869e+01	2.219235e+00	9.668586e-01	8.347135e-02	5.939106e-03	9.982996e+01	1.050119e+01	2.477736e-01	8.250179e-01	
1  5357.75	2.221551e+00	1.195680e-01	6.761869e+01	2.219235e+00	9.668586e-01	8.347135e-02	5.939106e-03	9.990987e+01	1.050119e+01	2.477736e-01	8.250179e-01	
2  5357.91	2.221551e+00	1.195680e-01	6.761869e+01	2.219235e+00	9.668586e-01	8.347135e-02	5.939106e-03	1.000158e+02	1.050119e+01	2.477736e-01	8.250179e-01	
6  5357.64	2.214955e+00	1.180065e-01	6.807738e+01	2.223575e+00	9.706210e-01	8.790046e-02	2.209867e-03	9.990195e+01	1.087601e+01	2.477453e-01	8.272744e-01	
2  5358.06	2.214955e+00	1.180065e-01	6.807738e+01	2.223575e+00	9.706210e-01	8.790046e-02	2.209867e-03	9.993654e+01	1.087601e+01	2.477453e-01	8.272744e-01	
12  5357.69	2.214955e+00	1.180065e-01	6.807738e+01	2.223575e+00	9.706210e-01	8.790046e-02	2.209867e-03	9.978627e+01	1.087601e+01	2.477453e-01	8.272744e-01	
3  5357.41	2.214955e+00	1.180065e-01	6.807738e+01	2.223575e+00	9.706210e-01	8.790046e-02	2.209867e-03	9.986270e+01	1.087601e+01	2.477453e-01	8.272744e-01	
1  5358.5	2.228342e+00	1.185656e-01	6.799781e+01	2.238142e+00	9.710642e-01	9.150293e-02	8.213362e-03	9.978787e+01	1.115958e+01	2.478027e-01	8.226929e-01	
4  5357.93	2.228415e+00	1.167233e-01	6.872146e+01	2.267101e+00	9.750644e-01	9.708815e-02	3.825009e-03	1.000649e+02	1.158914e+01	2.478030e-01	8.292920e-01	
1  5358.19	2.228415e+00	1.167233e-01	6.872146e+01	2.267101e+00	9.750644e-01	9.708815e-02	3.825009e-03	9.996883e+01	1.158914e+01	2.478030e-01	8.292920e-01	
4  5357.89	2.228415e+00	1.167233e-01	6.872146e+01	2.267101e+00	9.750644e-01	9.708815e-02	3.825009e-03	1.000543e+02	1.158914e+01	2.478030e-01	8.292920e-01	
